ID,Name,Email,Phone,Marks
699,Student699,student699@example.com,1604703695,72
700,Student700,student700@example.com,0979009424,77
701,Student701,student701@example.com,8517312819,96
702,Student702,student702@example.com,3970430504,79
703,Student703,student703@example.com,3284711697,76
704,Student704,student704@example.com,3664505421,72
705,Student705,student705@example.com,7322317433,54
706,Student706,student706@example.com,3122650030,44
707,Student707,student707@example.com,4518228313,70
708,Student708,student708@example.com,1416321793,59
709,Student709,student709@example.com,0059832895,92
710,Student710,student710@example.com,7063159552,93
711,Student711,student711@example.com,5128305847,55
712,Student712,student712@example.com,3949339490,56
713,Student713,student713@example.com,9562839105,56
714,Student714,student714@example.com,7663481360,43
715,Student715,student715@example.com,0389901562,47
716,Student716,student716@example.com,4485350874,35
717,Student717,student717@example.com,2433590816,63
718,Student718,student718@example.com,7603043350,72
719,Student719,student719@example.com,0527353330,45
720,Student720,student720@example.com,3945432893,79
721,Student721,student721@example.com,2420048482,36
722,Student722,student722@example.com,2321576753,64
723,Student723,student723@example.com,8475213980,36
724,Student724,student724@example.com,6299558162,35
725,Student725,student725@example.com,2327546152,84
726,Student726,student726@example.com,4844889002,57
727,Student727,student727@example.com,9727993890,51
728,Student728,student728@example.com,9087537663,39
729,Student729,student729@example.com,8283113331,78
730,Student730,student730@example.com,9646833884,56
731,Student731,student731@example.com,9850135204,96
732,Student732,student732@example.com,6866538794,73
733,Student733,student733@example.com,8965045829,65
734,Student734,student734@example.com,3497433604,92
735,Student735,student735@example.com,3540492143,54
736,Student736,student736@example.com,0675822150,55
737,Student737,student737@example.com,5392817632,54
738,Student738,student738@example.com,4537251186,47
739,Student739,student739@example.com,7112870001,36
740,Student740,student740@example.com,7950020092,97
741,Student741,student741@example.com,0163069043,40
742,Student742,student742@example.com,8311705454,84
743,Student743,student743@example.com,6678829094,84
744,Student744,student744@example.com,9999882507,83
745,Student745,student745@example.com,6434885229,91
746,Student746,student746@example.com,4075264044,70
747,Student747,student747@example.com,2507953507,53
748,Student748,student748@example.com,3882708114,38
749,Student749,student749@example.com,4131207738,88
750,Student750,student750@example.com,3056791666,99
751,Student751,student751@example.com,6610545815,73
752,Student752,student752@example.com,5840319874,88
753,Student753,student753@example.com,2544033878,49
754,Student754,student754@example.com,6351558735,62
755,Student755,student755@example.com,8086167729,80
756,Student756,student756@example.com,1173520797,59
757,Student757,student757@example.com,2870341024,55
758,Student758,student758@example.com,7207015419,90
759,Student759,student759@example.com,4572715956,40
760,Student760,student760@example.com,0197154136,60
761,Student761,student761@example.com,7598558814,56
762,Student762,student762@example.com,1093297117,78
763,Student763,student763@example.com,5511265602,92
764,Student764,student764@example.com,1996425277,96
765,Student765,student765@example.com,2323873915,35
766,Student766,student766@example.com,7019630639,46
767,Student767,student767@example.com,1026039194,57
768,Student768,student768@example.com,9729309651,91
769,Student769,student769@example.com,8903737321,74
770,Student770,student770@example.com,3226937816,48
771,Student771,student771@example.com,0327435745,37
772,Student772,student772@example.com,5736678804,70
773,Student773,student773@example.com,4664426768,93
774,Student774,student774@example.com,0772792062,49
775,Student775,student775@example.com,8975696532,85
776,Student776,student776@example.com,8392078248,100
777,Student777,student777@example.com,2366360338,61
778,Student778,student778@example.com,4036528385,94
779,Student779,student779@example.com,2853238811,78
780,Student780,student780@example.com,2732858375,71
781,Student781,student781@example.com,4403399858,89
782,Student782,student782@example.com,7182298988,82
783,Student783,student783@example.com,0571229676,50
784,Student784,student784@example.com,5782883010,86
785,Student785,student785@example.com,8846287603,73
786,Student786,student786@example.com,6940783075,98
787,Student787,student787@example.com,9582797922,87
788,Student788,student788@example.com,2184154043,57
789,Student789,student789@example.com,4394685445,40
790,Student790,student790@example.com,9695875137,72
791,Student791,student791@example.com,2025894120,54
792,Student792,student792@example.com,8481569931,63
793,Student793,student793@example.com,3454155544,89
794,Student794,student794@example.com,0175547535,74
795,Student795,student795@example.com,2547078168,83
796,Student796,student796@example.com,5816077541,72
797,Student797,student797@example.com,8489126371,71
798,Student798,student798@example.com,7236136221,69
799,Student799,student799@example.com,7416496210,41
800,Student800,student800@example.com,1824296959,91
801,Student801,student801@example.com,9359629058,36
802,Student802,student802@example.com,4003429953,87
803,Student803,student803@example.com,0857103512,60
804,Student804,student804@example.com,2746633685,89
805,Student805,student805@example.com,7851727480,44
806,Student806,student806@example.com,2492374958,60
807,Student807,student807@example.com,2818014886,59
808,Student808,student808@example.com,0197885809,57
809,Student809,student809@example.com,8083973846,39
810,Student810,student810@example.com,7711591265,40
811,Student811,student811@example.com,6418945623,84
812,Student812,student812@example.com,1266424555,43
813,Student813,student813@example.com,1761470617,100
814,Student814,student814@example.com,0872558539,48
815,Student815,student815@example.com,5770853258,67
816,Student816,student816@example.com,0567864391,56
817,Student817,student817@example.com,6529932179,77
818,Student818,student818@example.com,1023818589,56
819,Student819,student819@example.com,2477715660,83
820,Student820,student820@example.com,9990628716,93
821,Student821,student821@example.com,5121432871,99
822,Student822,student822@example.com,3444068203,68
823,Student823,student823@example.com,3512026250,65
824,Student824,student824@example.com,5487846703,94
825,Student825,student825@example.com,4030274685,68
826,Student826,student826@example.com,7349497743,86
827,Student827,student827@example.com,0274317032,63
828,Student828,student828@example.com,7017945908,55
829,Student829,student829@example.com,8111475263,73
830,Student830,student830@example.com,4629239062,97
831,Student831,student831@example.com,9613333091,62
832,Student832,student832@example.com,2323782968,46
833,Student833,student833@example.com,3804303925,98
834,Student834,student834@example.com,7247836085,75
835,Student835,student835@example.com,8637057306,53
836,Student836,student836@example.com,6177163809,93
837,Student837,student837@example.com,9726194988,35
838,Student838,student838@example.com,8210755242,37
839,Student839,student839@example.com,3551373504,76
840,Student840,student840@example.com,6581134483,91
841,Student841,student841@example.com,5043098317,60
842,Student842,student842@example.com,8825144093,70
843,Student843,student843@example.com,8590185917,35
844,Student844,student844@example.com,5755002002,52
845,Student845,student845@example.com,8826576261,99
846,Student846,student846@example.com,3270175080,68
847,Student847,student847@example.com,8473925304,95
848,Student848,student848@example.com,3816105981,100
849,Student849,student849@example.com,4432198012,79
850,Student850,student850@example.com,1794880349,85
851,Student851,student851@example.com,7251005775,71
852,Student852,student852@example.com,9793403750,51
853,Student853,student853@example.com,0750824232,71
854,Student854,student854@example.com,1241991659,82
855,Student855,student855@example.com,1376664854,74
856,Student856,student856@example.com,7571473820,37
857,Student857,student857@example.com,2691555506,65
858,Student858,student858@example.com,1811629951,67
859,Student859,student859@example.com,4931945645,59
860,Student860,student860@example.com,5303856975,87
861,Student861,student861@example.com,7745796808,38
862,Student862,student862@example.com,9894862223,47
863,Student863,student863@example.com,4517441421,43
864,Student864,student864@example.com,0325770701,63
865,Student865,student865@example.com,8889992905,75
866,Student866,student866@example.com,4807336487,92
867,Student867,student867@example.com,7383101138,78
868,Student868,student868@example.com,0777252799,99
869,Student869,student869@example.com,8757022885,81
870,Student870,student870@example.com,5575202012,80
871,Student871,student871@example.com,0870917044,39
